17.0,0.009189377328068335,0.009189493492668342,0.009189486123326183,0.0005223523804269802,0.0028904952288628678,0.03367982500182696,0.00918869581260889,0.00918935084990128,0.008970708130144082,0.009189463610866307
18.0,0.07001640578146744,0.0700163296931666,0.07001633451988408,0.12436201590094821,0.02274102461358813,0.013365038457657012,0.07001685233468564,0.07001642312587363,0.0701743075679124,0.0700163492651245
19.0,0.05075791518630335,0.0507577475435432,0.05075775817852627,0.07307689758368247,0.040443818729929755,0.01756564607027318,0.0507588987627753,0.050757953398565495,0.05107784506164777,0.050757790667188885
20.0,0.03770181993524845,0.03770179960838207,0.03770180089796554,0.022794983741298788,0.013127984706835794,0.09414514932342745,0.037701939140561996,0.037701824568148794,0.037735538539021056,0.037701804837428805
21.0,0.014228458234194597,0.014228606446920268,0.014228597044538112,0.0007834448877959175,0.0121848237805071,0.04374871573815648,0.01422758866159438,0.014228424450829346,0.013946193396426245,0.014228568321338253
22.0,0.027156384814114178,0.027156307641993074,0.02715631253768599,0.016769972505913864,0.060321797388649505,0.010953041715469281,0.027156837577248145,0.02715640240453021,0.027302376764527035,0.0271563274934542
23.0,0.05161911512209136,0.05161897234033523,0.051618981398136136,0.07911262017845463,0.036411028029302184,0.013462668792917316,0.05161995286418209,0.051619147667761614,0.051894187553117574,0.05161900906872091
24.0,0.027412847981294678,0.027412828606015807,0.027412829835233236,0.011265507607515591,0.06990092615941386,0.012694587678219392,0.02741296160277085,0.02741285239728603,0.02744469940100206,0.02741283359028429
25.0,0.008502373156807711,0.008502373009690548,0.008502373019066603,0.0027344444634729986,0.013776602963687533,0.014196708434542708,0.008502373990674933,0.008502373190137972,0.008499957499122185,0.008502373047673147
26.0,0.0009619983057125695,0.0009620107149555595,0.0009620099277295241,3.765334697897937e-5,0.0007657450381178904,0.0030586587429878354,0.000961925502126429,0.000961995477185093,0.0009385579294220347,0.000962007522846882
27.0,0.029666656255500246,0.029666678714880337,0.029666677290190433,0.0069677683082274185,0.0821905791943864,0.017077363252895494,0.029666524418671493,0.029666651135685132,0.02961765633107894,0.02966667293784397
28.0,0.012084494449141484,0.012084678976270025,0.012084667270068681,0.00045862313602414026,0.0036505296955959437,0.04507074626826663,0.012083411879276008,0.012084452388757666,0.011738520310826754,0.012084631509041287
29.0,0.027293673682464804,0.027293707283423865,0.02729370515189878,0.006735979765618459,0.07925265063826231,0.011049600688386202,0.02729347649833425,0.027293666023202236,0.02722543553715632,0.027293698640277808
30.0,0.04334580047647561,0.043345651968801725,0.04334566138996491,0.04262261925093307,0.06349600879945808,0.02242743247409589,0.04334667173209617,0.043345834326741196,0.04362415963976488,0.043345690170479935
