gerogeroR,IiyamaAkari,mjauemi,nippon_ukuraina,OKB1917,nvkePqkpk5P3Y50,Gurenko_Andrii,MichitoTsuruoka,Sz73B,ozawa_jimusho,jda1BekUDve1ccx,kamipapa_ro,FIFI_Egypt,KunisueNorito,yoniumuhibi,KanAugust,matsudaHI,KadotaRyusho,tezheya,rockfish31,iiduna_yutaka,Narodovlastiye,toshio_tamogami,naoyafujiwara,ichiroaisawa,kazzshi69,airi_deshi_555,rusbureau,mooncave3,soraplaza
41797471,1471609347298017281,489317587,1469232770467926017,1525035135602937856,1336940475194855424,1525683972050604032,12265022,1435564898705051654,736787898,84988142,1498170023969705984,1249911962714046464,265778309,1310178576549830657,1162709706185433088,1368518185,332497770,970720826466058240,1223164381984223232,2296107134,21486289,758802698539896833,1493845594951266306,1165565499117191168,0,222036432,0,147665599,1102562141624627201
1264930625472966657,1331350797712465920,0,1531445628605440001,1256935753797341184,1129989970855251969,1158623054416642049,1517099977209569280,1434175933137633286,1260541210613055489,945068687618273281,513886289,1322773764531134467,153754624,1301150068762836996,4214058732,1106466359536320513,1006548947064610817,1260236554858946561,130709774,399223827,2779034570,1530816396354936834,1498329674283249666,1238104778925699072,0,1202955857266262016,0,158739502,1386728400
860084876325736448,708670452307111936,0,1455180828607008773,115269100,1095098604451028992,160109310,139327985,1362705988701224960,1246764362871664640,1529480558505517058,214950572,819865563472113664,15722877,882352713962356736,464442924,1428216560,1535224201698717696,1186443849578582016,265905277,477772158,1376593759337541633,1444696500248793089,1469432944280616960,2268305683,0,92962193,0,1208364703753228288,1292419892562419713
3224701310,243217839,0,2843116910,1255795305275985920,1220307993616453634,185382054,1513085163802030080,1047765246473953280,1456547438786138113,2192610758,1083914331639623681,2451869797,169032567,187417923,948065731068837893,1173563770125209600,1508023345530372098,80787845,1312002313112834054,347205791,1363421378729234437,1195775241475125248,1449004389998350337,1242661500956725250,0,4345435393,0,1315565729433837570,1486264576983572482
1519297811665219585,230877599,0,1316422297,56622735,982915578267484160,219712082,367050155,1272655074888577024,185606479,1532421032497139712,1303687321988902913,1053977584575213568,1033697152147415042,267084110,1239866399008256000,1041856582945054720,1401844218516045831,1298017505504456704,853022134771138560,844065971174166529,1420267606469091335,1260789927031128066,1521706364099526656,1134291736623083520,0,1434116201874030594,0,1319915282412916736,1168080070738448385
7674002,1325396479863709697,0,4771955791,74592398,1332668326342901762,1523605848429576192,1517088597522141191,1297463029001416704,2245831442,1363020569344573442,1392130361744793600,3150802914,265481776,1396055787147993088,1467004928,1434594320938569731,1530368374496444417,329514220,928521998904344576,999978586739064833,764308366474686465,2908447171,753138605464231936,2797949580,0,1394127493364281349,0,1016549259250827264,300129941
1477260151111680001,382970997,0,891817657741131777,134441733,3012132188,1166532182103351297,239643648,2898168812,1485391295275171840,1527890246830297088,2937441380,1319654082,456416973,1346969431117729795,468389268,878906713004359680,1333733016087117825,200268552,402487860,1083763892461817856,1311755290887348224,928121807801958401,1520976883181301761,2598705084,0,1150663051533623296,0,817031265870192641,1521037966767886336
1159244029957009408,760657214965026816,0,1163319267875414016,1531444013579894784,1201250506082902016,1525663890989719553,3280654669,708186949077446656,3865113132,1532200052768137218,1201432717,583325622,762080453964607488,1374479981015826432,870135572764938241,1353282327980302337,71465351,3153205736,1529951234525843456,759150074,1517542371054919680,1528639487177560065,1377062233729994759,1249043463816876032,0,1303551748498366464,0,726012725919277057,1512424692631875588
1473140830039056384,1025583641575837703,0,2834516785,488388384,3033165139,112054381,1248107154680078336,1390580658741809152,1293322970476056577,1394357804643672065,62024804,1283995451725713408,65472747,1006875887638233088,3187653108,339681698,1525666297215713280,2208272076,1332980992068358144,120413353,1286292357743173633,140208343,1428483242173235204,1108383801481138177,0,2380454550,0,1492344616078970883,1420970242604363777
813995831279767553,3254431423,0,1521048582253854720,923127690453950464,842728202732683264,1963643252,631055184,807970595824488449,1497200394979938308,1324932634561011713,187923540,1452516419241926659,1075241858756796416,262568363,1353160773665611776,4656166333,1056049093846294528,473654616,900529583799246848,1066197761635176448,1032767340314644481,1241663524130062336,916236192332398593,1247032696586436609,0,116641177,0,493805324,1686808518
1280771842379182081,2895496808,0,992765045841936384,756665766871764997,1339096474517262339,1403365217715691523,1436405465697570819,354370033,528417222,3171015174,1475796157,1428562207105699845,1116147985,1305269651954229248,1469242786746859524,1118756443614658565,1534221146899488769,1449609725948039173,318190586,3294040202,1483753628754411523,3278519221,1277757772671578113,1035047514552975360,0,791307636905947136,0,1261212629000794112,1511600236740841472
1503764565129334788,1534647629388599296,0,1640661260,188604059,86020917,1512776854037356552,1238118187603857413,1306038425875701760,3137379350,1075752216106057728,524280284,137562957,149535272,901093177410560000,861842148664131584,1181962463824117760,735717537782980608,1335907970958258176,1186262654735671296,92530352,1427946285579915267,1512979053615017987,1242000763833868288,1200329490276044803,0,1576447076,0,1114127164054499328,1506414449967902722
1439260520180158465,1438189360239677443,0,406315804,135842797,1187943774057447425,1525651002455736323,1306781998434758656,290659675,862580523515891712,520878825,1236631659199336448,1320996252536827906,1455000601297702916,968987822,76006850,1115293825612828673,1497134264059457541,1265952254965641216,1130039520580100096,92888896,917571786941751296,1516670977333403648,1309085996265476097,1249698700407930882,0,1436958631556091906,0,203370010,872692819072131072
1367599352768720896,1534839016344141824,0,1013296183815520258,403783006,1438499322316738569,1525652844061151232,1053326194052030464,127126723,1381828026506223620,1532373701005832193,147839305,1530413525583429634,72000139,1145657405562212352,55811277,828455398826872832,918433028925308928,111823120,1661351995,282096233,2254498243,1101885012578775040,765742293378736129,1229369583007494145,0,2786085745,0,824956396487651330,1221961737517187072
90708517,60614396,0,895252171502960648,145090308,1134715328099840000,1525648296076660738,1512617141711020032,1244941045646815234,355459061,1532378488669319168,576357593,41038202,1440555104197775362,1160077198528638976,792775704,3308018063,1535157830394986496,1516890870380777472,1385619759580860420,159763017,1365928657710178306,1070910105145683968,871256305524121601,1220652465843924993,0,507357305,0,1447901473078079494,1335402064218746886
1525387115059908608,1534951903423082501,0,1531121295278059530,1524233877598130176,1123507612186660865,1439575211846750218,1183010115428864001,1018693942475280385,1479725985449017348,1502574569827487744,183950835,1021046252094361600,241008307,941797851385905154,1233056144077144064,143091190,1535190452152184832,1156828037402357760,186675288,822783641071689728,1518116770996834304,1530826227808092161,841268704524423168,1245556291159777281,0,1208300320255700993,0,1490162175163260929,1329623507446099970
1509751362300510213,1452108738039468040,0,543255154,1389143419566448643,803924017606377472,1525401295221186561,1196267630929166336,1164512534423986177,1531977357120380929,1433769954793299971,318190586,1337018320210391040,85450537,1376039180334063621,309046547,1434513153895845891,1333650577306259457,1412358462302875649,1306491835469111296,3302746686,324085913,1530484222632542214,276470169,940478825791594496,0,1053867313391296512,0,1191714305248354304,1520346891267239936
1474366594378006529,89577111,0,1500841290027646977,137873275,1069530201061650432,3315077666,58519995,884581701426364417,952302579609780224,774765838536675329,1480153602803253250,792118076,91775485,1711508485,1457994943927304192,1361790173089038336,211068724,1392260653885263872,130502294,242600895,3288011653,783297470,1261963883549319169,82533454,0,342683799,0,705527117207875584,1276099281775210496
726017166139514880,1052813709557391360,0,2691366488,933021143304323072,2898212600,1521297835668369408,1431212881303851011,738398512287612929,1374886511888375811,881769765781463040,1140050189153009664,1248578371878936576,2197526720,1367071976729141253,1891160124,1148094818125434883,124687744,190144975,229522623,743776601901400064,1462670514808406017,1526868781074509824,953094004781928449,625387753,0,703312759,0,1376061338166861826,212865264
1256509912462405639,1528962695562571776,0,3694511293,115062305,929152631339024384,99850851,194103535,1440673814686277637,379768295,1383996497629306890,108012138,1341622029095559169,266302457,1009948227250974720,1181071611123748864,1234127907707949056,761167253740007429,107635837,981366354308558848,279675230,1465624622070890497,1430061493358260227,1377060093322129413,767346726155919361,0,1307949491065032704,0,49232365,1519678381008519168
1222660604235661312,718948162736513024,0,44003736,2744892566,1172100094851600391,1524608874720169985,950999028,1270998196659957760,1204364002245009408,367058764,302065996,1082209334308700161,1290236828050534402,1331175213887733761,758897721772154883,1434840302389379072,1042359309538025472,401148163,112100768,85344518,2558745739,1134315500383551489,1513291585102184454,1249540269424271360,0,2243948461,0,1250205199223779330,160423963
842051986849579008,1219995911117402114,0,117728783,1282053167933317120,1385532946359021570,1150898413,428183574,1275076552112238599,1522063767076413440,303783292,787920890365300737,1482956428662902784,1426465415643926534,1106618333695078400,1370002138055634949,1098111469000871937,1426605682413948935,1527072149323894787,1526318424292372481,2299155961,298898428,1528638291196932097,1521624808932655105,1248020156187439105,0,1385772039877718021,0,831995701433229313,1497221612021567493
505761120,1511578751624118278,0,1270327665052938242,1076106044768579584,1220530418727841792,1418893304616325126,60526124,952007328785575936,1386981119606751234,1532345724297355264,752736139987918852,159341572,49958579,878023457941766144,294589325,1413461711307280384,1534890768137342976,136065070,1506096658135740417,894167534923939840,851344811340701697,750243457050955777,1210846157791907840,1180499275,0,1381218358624886787,0,1203180565249134593,1512092227387879424
911444487812952064,841290479299788802,0,1314915729003610114,49574316,1439101552107552769,1468540077269995522,2854191234,1440121225930366981,1286415266058924032,1530227469856681984,3281367372,1267394069027667968,1212368809610248199,142092510,134457238,1372753285271064579,1534713137609310208,1525647330925350912,1359441001148948483,982185598445281281,3152624072,1401530133551345669,1499036369989292032,1090992503413661696,0,763051858977886208,0,1041967886875615233,1517297385285771264
767588736112562176,1501802512588079104,0,1498477194246443008,451926729,1439094809789038595,1269429724943544320,228350192,936217224368373766,1484560052942143489,1465988081144954882,60280251,1360741753649655811,1369670336107606018,275038795,790219379111624704,1416590449557442566,930010430595985409,1500741035626201089,294960169,127881148,1227829213677473792,1458735512772964353,1463803742994804739,767239771953389568,0,1397751268916051969,0,122777854,1000961855236460544
113370580,899159774238982144,0,1523138852416024576,806066510,163831540,4803081800,523208138,1440171937016078345,907248701340397568,1165865506160566272,56376990,1513112796841807872,159799507,72812015,2215938553,1262235876509155328,1124933190999609345,1226407775560822785,474937524,1082914355321040901,110340445,1397910814493917184,119347924,880834299410366465,0,1345630463113658368,0,1248223651796664321,1295324184281669632
1525279311539802114,266913739,0,197707338,1322886539823570944,2901673650,906344459633254400,1006743819922968576,1104283203659939840,4213930273,1532353244923850754,138111078,1454303257254264834,266254827,947358522257195008,872367759715336192,1224336513812484097,1380135002835353601,4216727952,1268173410649112576,1058118796194406400,2385554156,1006005092061868033,1516443915129597953,1248895545982124032,0,1217276541601665024,0,840428335024898048,1338347746848165889
1416365079533002760,4825343839,0,911147698589360128,1203878498353348608,1248039626477948928,1500593766587318272,822456585481879552,1324296126426619904,1214049788418617344,1531951575672819713,568411571,1485251496648519682,1186284790879670279,1386628704390893575,267417560,1104714803174490112,1535147592816132096,1482232733665357826,1444511159537700865,135110678,1252229611619889153,1236864312259399680,1256172486447689730,192087997,0,1367309945922719747,0,1474011982189973510,1401419957158649860
1233716867040104449,748773032005472256,0,1528975101395607552,1253550307499315202,1318123738575953921,2275842120,1096060826920804353,4688342358,1524663179892051968,847466632528011268,929864431353425921,2741712566,238953811,122371450,1487725453603667970,1400623441544323076,1535152304982466560,952481112906858496,1518100309880733696,163995315,1496014463765729281,134097269,1024843273,250975204,0,1339381037005094913,0,3188333941,1461309421855084545
2211542635,4810755674,0,110398395,1365579228792512515,2367170282,1518133579813093378,2224436293,3016626069,416824058,1531411462132232192,350059185,1387558797724426242,3302151888,2795042870,810683267070332928,1403903626850967552,1477557046166048768,2226060061,89465429,792009594142728192,258638979,135420282,1467392525615104000,1249200226725818369,0,742347263389753344,0,862174217831202818,1392315296392704001
1525382587929112577,1262643787823644672,0,1437721959802949635,122390598,2669381870,292900690,785856438832857089,1305642983417507840,939528888153022465,197423167,152576934,1252495177563832322,1023689727914913792,1174003750895144960,1037467653026152449,1247163930885017600,1535115031196495872,1529238903483379712,1192247451941359617,1378558285,102568468,1401190974869573639,1521507974103302145,1076329161608724481,0,177188171,0,114401384,869399250475433984
1157246675494170624,1187344520427343872,0,188660036,1130005515428290560,1223046367569838082,270698715,1383331308202385414,288695638,1081195658063695874,1302496965448462338,3245920969,140874238,1392669497966809088,1248523346,916439619188559872,924745952295923712,1356522193191006210,759558665196015617,897821640783839232,966991996060557312,1461975296291139588,269774670,1160754087840768000,980008888371093504,0,1267869881250099200,0,2930310577,1093696457503268865
3097749175,1431050420063850505,0,126587317,1353667522944360451,1431808950983282690,1524680841351544832,969311274,1105258746157006848,1488769965561892865,1343178870577459200,2428094701,1330988607041986560,700209284,1132671542083481601,3241783854,1097479162795745281,1532095010581381120,1527211149145808896,3168464594,1082281407462834176,397990669,1355129807533576194,1519877528328208384,1247942550444331009,0,1168728725988364289,0,220272032,1520154566230118400
1336335569379475456,1533109750581559297,0,1307649186230235137,64126607,1320308021679935489,1517467594177249281,729362115513847808,1014827010042937344,1487037555442733060,295123392,1714591435,1364844582026928130,1432623119068385284,124718041,1240767160579842048,1436983019814936578,1330934601162756097,1242325331001798656,1225423848046133249,471092527,1114865053604372481,366428079,1521482448881790978,1247884841632194562,0,110086259,0,1032117212,1519675278163062785
1146026601739538432,1661146692,0,2177220116,50933791,735737028,1424005219109666822,758066927424065537,122001723,307153834,1503699670953955330,75779156,1173723538622074880,796242721891434496,277825106,1457937049613651968,1373842200946044929,2334760674,1328408683936681987,1321977975252934656,322970153,779827214376243200,1530449222012903424,607064434,1244058714148986880,0,1434831229178638339,0,178621393,1456966331879018499
3298562222,1128931092663156736,0,1496117153912795136,837877682658402305,1430079649674002432,1486815701184614402,1498808831211872261,1439739320957476868,1176861674797584385,1509780284988092417,75327198,880979784066412544,163937411,308804850,1444593140522913793,1436714697739304965,1535129522093588480,271843125,174242102,2402722728,1532293545117163520,990420717798764544,269219643,1249021671119278080,0,3017212943,0,435671027,186893868
1414011908760342528,1298923498002247681,0,1454057181658038278,1408016748,1432511087207878656,4329004878,1148829887681007616,810347568005685249,1301840142974418945,102338010,319593158,178715479,3722948232,835388955923107841,706410715888766976,1407334241944444935,930088181772402688,1481468667913445379,269354473,1082243391671300096,264844772,1212194252974776321,1514023102409502721,108261278,0,1219967270606098432,0,391448196,1520732024880783360
1494965548630765572,1432644667208650763,0,295707140,535893676,1340997882317422595,828216632979836928,1283015039679492098,1323560680436326400,1503180707988111360,1032116831572525056,477861525,1523912335622307841,540489741,738126650,3064453237,168397229,1534155970775228416,1481958474829295623,1491376442940166146,292213034,1071681748088418305,4340101526,1480147478624481280,192079897,0,169284804,0,1037811073829621761,3245514162
1467378445227556864,1356948589533032448,0,1916450208,1447696218184769541,1280136046043267078,1135589785,127734507,1264372916688310272,1341760149858349059,1532291312137150464,97901773,1284118965803859968,264744610,144312184,2476526413,1435865539469971460,1518520799912935424,58772212,1470945460991180800,995968664586240000,1467496983187570690,1227837157919748103,1462627276160385024,1248993786501328900,0,1194820097157677056,0,1479703155135094784,1414969868986699783
268160405,1207671547110002698,0,1420783202772283392,225358916,1384137526718320648,67614553,246626402,1182252952087486464,4686871171,1266018968617185282,1080751580,1241005698,1302818697937956864,1268418060819378176,730176868100362240,1739442019,1535126545345703936,1527106694257737728,1343166223253532674,439795418,4835112264,722386945209274368,1516438115509886978,1060802515078328320,0,719004562229583874,0,3680746994,1321806896400011265
1516962253018664962,1249416022651617280,0,2940618950,270954846,1428936643092746243,1525551294068322304,1514040661200498689,391818404,963752996067618816,1532331075841957889,152604381,1242643223916343296,305457236,1376864306474541067,848308391755751424,456212171,136493348,1386284853209964546,28079179,358260370,1520753265591275521,195204730,1518023345228640256,1007954998427201537,0,1282516632212922369,0,1031534773905240065,243212179
1366028104322326528,113252532,0,708574433200308224,167362007,1317792575776976896,1524688995422449666,1485522757,746518592,268753350,1506560134230654976,1291515632832278528,2625403898,876227752591892481,1606065236,376108772,1327640930900348930,1535117841694724096,1239535308099604482,1116543014787325953,1077322951987421184,1528328726064136194,1507600805935067136,2503456710,1248954324807372801,0,1412447335137767424,0,906538093284491264,1489943312748642305
1517034113408008194,1171393643124420608,0,115579362,1523923776077180928,564159840,1409418730975555594,86714233,131041279,1530555905057644546,1375184384135852035,2562767006,1026246313736687616,129097719,143870717,822306504506163201,1256813409024147457,1535119580468633600,776057248548163584,1170824244843831297,1081437599418306560,1046709834626695168,3247564682,1412703600191496195,1094060717664133120,0,94763617,0,2556459165,1514904067130400772
1304990815274500096,1019366233689296897,0,2362789266,1531341586436694016,2678260351,1349176370799153153,1244643265283940352,1235078206979366913,2901747367,976091922040156160,972734065412530176,53222795,934744569350037504,1381217696256118784,116867063,1006712311069855744,1527070079208173569,1302922260601159680,1344757331532283904,281603383,1195482834225418240,2547775363,567090945,1248825316413337602,0,1290580163407671296,0,1496635097751384066,1170331113182490624
3019933573,1257311960518950915,0,1430482366443577350,1394668221790179332,1188361046504792065,144378984,616190741,106384528,4386546013,1529393605806530560,1101469114000846848,861087425677766656,428167805,1247457781805797377,1042668186,1229711636593815552,798512082224189440,1210792260184313856,1333096259448492033,225830618,1521860110213025792,190937449,1521360797791752192,170708872,0,1389208255579058176,0,250095746,1517170358314762240
1427452570545528864,1476128320605810689,0,1507480556774526977,1722109500,890093663484878850,456702750,2740920271,1438821699718246412,1432814212129046528,1366655258164752384,2760527562,1505420912719704064,127305202,2364940562,763317845904064512,1191030300639260673,1533000834513965056,1526142415354359808,1529119909363339264,973200823,1063969000701419520,1489721966902738946,1516736027024527364,892760154999062528,0,1189849131663052800,0,1452184933863071746,1341685006591135744
27226104,932987664604676096,0,83718473,108896845,1436473027055669250,1134902570302885888,1500092537511772164,101476343,1134022489237991424,1521355169425895425,377844242,938174063368736768,1081847508148473856,1259650555317678080,88936525,1123064043894231040,1162269339455651840,132824747,3969646692,854333663730741248,1219168916385095680,1445263760596221955,1521393723233701888,1241325917244248070,0,1258708231502721025,0,841129648129945601,9925872
2919171505,878234836942462976,0,1021194952502493184,905044078898798592,1428896196341288964,145795491,1369854438827954177,1439273619075452928,1521999038563774465,1532315447361937408,976441554150674440,1448548090219167745,1530160046,3231646909,957081843928412160,1134954266895011841,1219026628451258368,1523157460005326848,64607245,918495079878111232,4805421402,1522910688934514689,898594588583108614,1123025194891657216,0,130436016,0,1390271978511036416,1519325402921021445
153297245,95535474,0,946748458219610114,908943397,837735625553928196,1118041469963493376,1516935696527032320,145156242,1382720041452331013,1229219706738896901,771509747501510657,1368458424065789954,60280286,182419252,1494320088555880449,1103413978691186689,1535107296594112512,1349289681192583170,1524771805457641477,107660823,1390631346435805186,1531074615065292800,1936180068,1211455319689162757,0,1378123800059932673,0,101479886,1388110079015100417
1515586743155793920,1487096380522778626,0,2812388352,25656181,1433633825456754691,1501073543534383105,59631068,1383056559404503045,1507016341618061314,1351757083268448257,271396819,1487704091182907394,227335271,1354734665781792768,2699920178,1425782299312930825,1232183975331778560,1439731239741579265,1333575450,163086831,1532691042691993600,1645945944,1342596525935845378,20878095,0,1341885995617144832,0,1419685661490089984,1471778114464514050
157951335,1459842898912890882,0,103235856,477525949,1435960867275698180,1266648133502558208,1516772096290222086,1393599334659149829,887918518850670592,1108109211613814784,1137301361802956801,2150345443,142017370,1272777257392586755,1041272077540421632,108811771,1535104608452096000,905987084611010561,815054649577193472,564326905,116330403,1522400889960419329,1519138598553268224,1070579164879568896,0,1383540659554963461,0,1024596848021975040,893457349590921216
1471052668366106625,759629592776671232,0,1519511310118969344,4742569956,1333664232529793024,1503372582157905922,1069532425313644544,409664179,1349687377795563523,1355346869338030085,989540716110991363,1412332091455410192,2612031056,1253051161,953229553131970560,302507394,1510246116201172999,300851854,1129804930074550273,1043057025138094080,1449167627683729408,1295747819614085120,1521351105778978816,924732822551609344,0,1433540190178480128,0,1233786397800034304,1519196757535576065
1622775661,3180650216,0,364660159,1934964121,921237694356668416,1500323478482087936,1296711293299171328,1403720280736817158,823278732,632686014,1220292597115056128,1525018347267829760,50574213,1367759613328723972,786858,3192571320,1535096424496365568,1507799043375726594,1353299425515298816,65909168,1531150176915984385,1022914156029079552,1218806567379750912,1183549524981116928,0,1424305641712091137,0,1496389709852934155,1153946131161763840
1448599655449645057,454674836,0,66023779,1299993873209417731,1422872057327407106,1199181549201022976,786713342626832384,1439054986978099201,324208774,1014657924,183995906,1502120422870978563,266635060,1246409833848295425,1137492261967618049,1403357293660438537,2444570306,3030100740,1491394435921285120,452001536,1451463973102964745,1490391996091219968,1517801811477876737,2823101142,0,1115060350846550016,0,203901572,1511315331301662725
627154912,1224909073948168192,0,1503305897845555204,1531300906381512704,833620355851788288,1263455206546661378,4438535425,1303619756742721538,160854040,757941301174149120,1482417297570480128,771524878679744513,484690972,1269326612618555392,894120991365844993,915604167682428929,1437906944015015936,1114693932540018689,1218538051158175744,2239020234,1523930138,757091875740278785,915256085748998144,393517451,0,2162440398,0,157645503,758090744355627008
1444844530507780097,1260586002332205063,0,218508963,1017387605652979713,1394930177709199361,1350618325865250816,912248220817907712,1046942655228215296,3308433072,935888632149303297,985903786387390465,1408555567723909122,3625682293,71478773,762612823063007232,4801140618,1337345455638732800,929732751657385984,2702106739,1018643013449363456,1495719701271695363,1530020109258870784,1325744497964113921,1246754852408946688,0,1226510000375259137,0,1306964084416421888,1467189702046662658
1522597651379761158,1367482990448762883,0,1528738997408632833,143048250,1435695400954908672,1498954922444091394,3375916948,1103687808340811777,1530730533352640512,1014297609152823296,2659304832,911838949496066049,1111368323877355520,127226514,854267724,182121859,1499556962534629376,761021586,1514546141538361351,1068069702658809858,120431094,159325689,1081532512029949952,1124246082207096832,0,1372666463606042626,0,1469061474752819205,116749122
1393166653790179330,1534873145064103936,0,1249358819840286722,1303975224497459201,1427557608991313924,1460625025262784528,1507675152385179648,1232234753157259264,270129463,1498343724073426944,1427154966351777793,1439103596931399690,1320500809184935937,1360542934374862850,31269759,701686043200761856,1535093041148571649,249637722,1529830669123489792,70059365,1532387805568987138,1498839936455241730,156238917,369245798,0,922065658149351424,0,1431387582034706438,1517032991616237568
1487021500058066947,123218610,0,3560854932,937493930,124750923,1520057931894771716,1516010124758106114,1214557591205904387,372243294,1304677164877455361,324819113,1536558766745079808,280991798,146485557,1290473258916093952,1411795308669898753,1049635489102192640,1311622843386347520,264241932,982766753108275202,805662851415371776,1137538748948705281,1521266665065152512,1209969113595928576,0,355581927,0,1473984008,1515946705245843458
1159975179193163776,1076163318174310400,0,3195393198,1517869497918832642,1216215608330571776,2926748587,101850476,1107574789726560257,4242807434,1532208795195015169,1101487374255550465,271422915,1510536640325775363,983141892132028417,713938958334341120,554867518,315848638,416999727,1500045779066834948,911753278823661569,1463724381746741249,1393788389007060995,1396377509541777410,1244841705460740097,0,2437757750,0,1497109692811673606,559123782
1022396268893491200,1601076337,0,397192122,4184160053,1185079936832299008,1452743083,1588397821,238865965,1376356629210230785,1467495258,965871852198404096,4730535968,2920049275,150956465,181611117,379125487,1248564657096241152,1180996652196171776,3243188671,2871952770,1425911929294385155,458293628,1442034223758540805,2932178629,0,1123556720,0,1214448302055284736,3303248845
777282859178393600,1527171318688337922,0,212391081,1318419011319656448,192538285,1263358537456992257,1241750152634744832,1435555634905174029,1469852235136122882,1526371203186761728,1032564062809255936,2297667415,284533830,85059055,1905097729,1173923365,1535072010274865154,1159590151611277312,1025685843950747648,168382114,3009726571,1526158518419476481,1521245714449596416,3015946807,0,4832433495,0,1443204509937717250,155314682
1175875335444762624,1171035815520002056,0,1451038322701189122,1035186749461286912,1142673893175390209,1525487270819557376,538176111,67892385,973601493981908992,1459012062760570881,232574932,1150321266668081152,356182061,1300669752839266304,1145626409072652288,1209330961407709185,1124149059944570880,1251062363446374400,2589424622,451459804,485845131,1525678810146172929,1385390700888412165,3901995072,0,1239925530209607682,0,1493003809878310917,4272442815
243016797,997675429346492417,0,888384009494970368,1528356988413186049,1434759946961227777,1497934384405819393,141356223,1393195933773402113,386641485,1464364434735132672,119890059,370126441,1022401280499544068,173441590,295538300,1436080032703672327,1452876594574348289,1393729585531920386,4612605396,1040326271547273216,1184872063921618944,1376147795422244865,1504319242841518084,825867838623674368,0,1057171759,0,1055737904,1500314044514852864
1487649401418170369,156635940,0,400161762,718018096334635008,912960989124993024,1267339404,114658894,995987346897092609,104144965,1387055851655946244,1413677192421122050,957537407414366208,273921040,1376582022630621184,404716790,987204002176782336,1092269173533696002,1143060925416558592,1480895445425864719,291081108,1012922668293607424,885417362723192832,551058244,1148026488819609601,0,800458794,0,1495950314582597638,1427590459128369158
1279374997153148929,1046386930210955264,0,1464078830730047493,576783544,1174524875706269696,1521627512400674818,841454375755116546,108312097,1531577909219328001,1226825116509589505,69866186,1475716677505785858,886969947221442560,3281234647,276859917,1385284670,1534097080876007424,1356291166216482816,1581842148,76344397,1532535760229871616,890352240447242241,1521165371515957249,3716257099,0,860472892688969728,0,1054386608,1284728108067651584
2542659806,1421653188793364485,0,375350550,1531278138168442880,1435086169625169927,1525275216964108288,491787753,1066693848657588225,1523294238275895296,1213390002261905413,2429876665,1234826725768347651,1267067071159955456,896285573647749121,2791431326,828521939010408450,1535072932799852545,1424071337664942083,1529810356474105856,6199672,367716198,1506677363530420224,2824341566,212877474,0,719605316,0,859360182266085376,1520594705570222080
129224971,53314930,0,1186429695874592768,3030180092,2191133982,1448572625446342663,1396977158455631874,1974571387,978840228671709184,729332054391853056,1463481409754918918,266925690,198716645,1311170176616783872,926322471158013952,1086577007549247489,1431071175694688256,3009981620,847445308594311169,797682307,1490976328648368131,1507169431033901056,43633811,45097856,0,1140836204813795328,0,3197911664,1490327840801591302
1486186319524941825,1524248469845995521,0,173506883,865935732,1435169974667005957,1309556206130790400,836794870119469057,1266144889,2173673204,2916602906,1162983277340188672,956715607063379968,1115106807888769025,1257081140545912832,192573756,1222907943336730627,1000521616730734592,103810978,3108753637,1054740527378100224,1532039397683605504,1244214273452068865,1142034433395970048,1242128831407894536,0,2378179028,0,1264421262526255104,1677598765
760380892858552321,1534875023231832064,0,548062463,857501807769141248,1378264063218618374,1519417507060224005,1350995803498803206,1394189733895438337,1232954494578638848,1532280650216402944,113089185,751453123890122752,1729065716,1379738404900859907,1407691217664577539,1252609008608980992,1534125628311896064,3166449248,129281701,67858327,1478084673427632128,126234856,253572182,2880044970,0,863976575401730048,0,107539937,1518877067122683905
1149893002304749568,2314569042,0,3062045815,1463724381746741249,1433078748530675712,232238783,993479301629558784,142533801,306023188,1531467985546018816,88868736,135886314,1331069358613831680,868091276985421824,132031123,786735942774194176,1535049854275026944,1410554673556197381,918661851071750144,988635857744625664,1527589337684004864,1530950912986185728,1250037457627656193,1099878603804729344,0,718265533456637953,0,1487978450711642112,69465099
1265956215772733441,4838453952,0,1394805578745090052,716439317522960385,1100281000557346818,1525470499870212096,851692811241922560,1257661268476878850,1082214941002592257,1532279467951140865,2425560374,1077864839161102338,1257465358283272192,174943659,3283369028,963004851503247361,1535052511354138624,3185510911,931728071467548672,2274176425,1124257809229467648,149820484,1426920295714066432,1084025095461302272,0,2598736057,0,1433720757951991810,388303482
1525304786681462787,1500354209216339969,0,26665275,4312610294,936905229102080001,1523653804599943169,1040570756856393736,827689030972108802,1470045659860725763,1196775765972414464,147137791,1523274762235297792,1505446311922864131,1182958111629299712,230355217,1383796527290732552,1535049079813570565,74941076,263824641,2248483021,820170979104071680,1531047789173436416,1411552685111734272,924625096098045952,0,1364769222534987776,0,1085566268424351744,3442326074
1525323717580328960,140219231,0,1252067298585620480,1040991411179417600,1038373335216807942,318785652,347191863,616250813,1527417532512366594,1531600401031565314,978131251,1536502881657815040,394716221,96005575,750700188713390080,1204903324333592577,1432628704795000846,1224261278912270341,2449800414,948799681,3793144873,1448883207332532230,1400857775542964225,123824313,0,1189172487889620992,0,1486250555010072578,1305806685601067008
